Ns,Ns,"(8, 9)","(15, 16)",阜康,阜康,"['月', '如', '家住', '公济典', '后面', '，', '公济典', '跟', '阜康', '只', '隔', '几间', '门面', '，', '所以', '阜康', '不卸', '排门', '，', '挤兑', '的', '人', '陆续', '而', '来', '，', '高声', '叫骂', '的', '喧嚣', '情形', '，', '月', '如', '听', '得', '很', '清楚', '，', '正在', '心惊肉跳', '，', '想', '打发', '人去', '找', '孙厨', '夹', '商量', '时', '，', '哪', '”', '知孙厨', '亦', '已', '得到', '消息', '，', '赶', '了', '来', '了', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(15, 16)","(21, 22)",李中堂,胡大,"['“', '从前', '是', '靠左', '大人', '，', '现在', '左', '大人', '不', '吃香', '了', '，', '直隶', '总督', '李中堂', '当道', '，', '有人', '说', '，', '胡大', '先生', '同', '李中堂', '不', '和', '，', '他', '要', '跌倒', '了', '，', '李中堂', '只会', '喘', '一脚', '，', '不会', '拉', '一把', '。', '”']",胡雪岩全集（高阳）.txt
Nh,Nh,"(21, 22)","(24, 25)",胡大,李中堂,"['“', '从前', '是', '靠左', '大人', '，', '现在', '左', '大人', '不', '吃香', '了', '，', '直隶', '总督', '李中堂', '当道', '，', '有人', '说', '，', '胡大', '先生', '同', '李中堂', '不', '和', '，', '他', '要', '跌倒', '了', '，', '李中堂', '只会', '喘', '一脚', '，', '不会', '拉', '一把', '。', '”']",胡雪岩全集（高阳）.txt
Nh,Nh,"(0, 1)","(4, 6)",孙厨,唐姨太,"['孙厨', '说道', '：', '“', '唐', '姨太', '你', '想', '，', '那', '时候', '乱', '成', '什么', '样子', '，', '你', '就', '好意思', '去', '要', '，', '也', '不', '晓得', '同', '哪个', '接头', '。', '”']",胡雪岩全集（高阳）.txt
Nh,Nh,"(0, 1)","(5, 6)",胡三,方裕,"['胡三', '小姐', '出阁', '，', '在', '方裕', '和', '定制', '了', '四百斤', '加料', '的', '桂花', '糖', '，', '这夭', '早晨', '刚刚', '送到', '，', '找', '了', '各房', '丫头', '来', '帮忙', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(13, 14)","(14, 15)",仁和,两县,"['唐子', '韶说', '，', '“', '阜康', '存', '了', '许多', '公款', '，', '从', '钱塘', '、', '仁和', '两县', '到', '抚台', '衙门', '，', '都', '有权', '来', '封', '典当', '，', '不', '赎', '出来', '，', '白白', '葬送在', '里面', '。', '”']",胡雪岩全集（高阳）.txt
Nh,Ns,"(13, 14)","(16, 17)",仁和,抚台,"['唐子', '韶说', '，', '“', '阜康', '存', '了', '许多', '公款', '，', '从', '钱塘', '、', '仁和', '两县', '到', '抚台', '衙门', '，', '都', '有权', '来', '封', '典当', '，', '不', '赎', '出来', '，', '白白', '葬送在', '里面', '。', '”']",胡雪岩全集（高阳）.txt
Ns,Ns,"(14, 15)","(16, 17)",两县,抚台,"['唐子', '韶说', '，', '“', '阜康', '存', '了', '许多', '公款', '，', '从', '钱塘', '、', '仁和', '两县', '到', '抚台', '衙门', '，', '都', '有权', '来', '封', '典当', '，', '不', '赎', '出来', '，', '白白', '葬送在', '里面', '。', '”']",胡雪岩全集（高阳）.txt
Ns,Nh,"(6, 7)","(8, 9)",杭州府,吴云,"['她', '的', '猜测', '恰好相反', '，', '由', '杭州府', '知府', '吴云', '陪', '着', '来', '的', '藩', '司德馨', '，', '不是', '来', '封', '阜康', '的', '门', '，', '而是', '劝', '阜康', '开门', '营业', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(19, 20)","(25, 26)",阜康,阜康,"['她', '的', '猜测', '恰好相反', '，', '由', '杭州府', '知府', '吴云', '陪', '着', '来', '的', '藩', '司德馨', '，', '不是', '来', '封', '阜康', '的', '门', '，', '而是', '劝', '阜康', '开门', '营业', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(15, 16)","(17, 18)",上海,杭州,"['螺蛳', '太太', '慢条斯里', '地', '说', '：', '“', '怪', '只', '怪', '我们', '老爷', '在', '路上', '，', '上海', '、', '杭州', '两', '不', '接头', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(0, 1)","(2, 3)",阿福,德馨,"['阿福', '是', '德馨', '的', '贴身', '跟班', '，', '接到', '中', '门上', '传来', '的', '消息', '，', '便', '借装', '水烟袋', '之', '便', '，', '悄悄', '在', '德馨', '耳际', '说', '了', '一句', '：', '“', '姨太太', '请', '。', '”']",胡雪岩全集（高阳）.txt
Ns,Ns,"(3, 4)","(5, 6)",海宁,知州,"['一个', '是', '现任', '海宁', '州', '知州', '，', '他', '踌躇', '了', '一回', '，', '先', '剔出', '两个', '手本', '，', '自语', '似', '他', '说', '：', '“', '这', '两位', '，', '今天', '没工夫', '了', '。', '”']",胡雪岩全集（高阳）.txt
Ns,Ns,"(22, 23)","(24, 25)",海宁,知州,"['“', '这', '一位', '，', '”', '德馨', '拿', '起', '另', '一份', '手本', '，', '沉吟', '了', '一下', '，', '用', '快刀斩乱麻', '的', '手法', '，', '连', '海宁', '州', '知州', '的', '手本', '，', '一起', '往外', '一', '推', '：', '“', '说', '我', '人', '不', '舒服', '，', '都', '请', '他们', '明天', '再', '来', '。', '”']",胡雪岩全集（高阳）.txt
Nh,Nh,"(0, 1)","(2, 3)",德馨,胡雪岩,"['德馨', '跟', '胡雪岩', '的', '交情', '很', '厚', '，', '私底下', '管', '他', '叫', '“', '胡大哥', '”', '，']",胡雪岩全集（高阳）.txt
Nh,Nh,"(16, 17)","(18, 19)",罗四姐,雪岩,"['对', '螺蛳', '太太', '便', '叫', '“', '罗四姐', '”', '，', '他', '一', '开口', '便', '问', '：', '“', '罗四姐', '，', '雪岩', '什么', '时候', '回来', '？', '”']",胡雪岩全集（高阳）.txt
Nh,Nh,"(0, 1)","(4, 5)",莲珠,胡大,"['莲珠', '叮嘱', '，', '“', '胡大', '先生', '一', '回来', '，', '你们', '就', '送个', '信来', '。', '”']",胡雪岩全集（高阳）.txt
Nh,Nh,"(80, 81)","(87, 88)",德馨,久思,"['这份', '礼', '真是', '送', '在', '刀口', '上', '，', '原来', '德馨', '在', '旗员中', '虽有', '能吏', '之称', '，', '但', '出身', '纨', '垮', '，', '最好', '声色', '，', '听说', '胡家', '办喜事', '，', '来', '了', '两个', '“', '水路', '班子', '”', '—', '—', '通都大邑', '的', '戏班', '，', '都', '是', '男角', '，', '坤角', '另成', '一班', '，', '称为', '“', '髦', '儿戏', '”', '，', '惟有', '“', '水路', '班子', '”', '男女', '合演', '，', '其中', '有', '一班', '叫', '“', '福', '和', '”', '，', '当家的', '小旦', '叫', '灵芝草', '，', '色艺', '双全', '，', '德馨', '听', '幕友', '谈过', '这个', '坤伶', '，', '久思', '一见', '，', '如今', '到', '了', '杭州', '，', '岂肯', '错过机会', '，', '已派', '亲信', '家人', '去', '找', '班主', '，', '看', '哪一天', '能', '把', '灵芝草', '接', '了', '来', '，', '听', '她', '清唱', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(87, 88)","(93, 94)",久思,杭州,"['这份', '礼', '真是', '送', '在', '刀口', '上', '，', '原来', '德馨', '在', '旗员中', '虽有', '能吏', '之称', '，', '但', '出身', '纨', '垮', '，', '最好', '声色', '，', '听说', '胡家', '办喜事', '，', '来', '了', '两个', '“', '水路', '班子', '”', '—', '—', '通都大邑', '的', '戏班', '，', '都', '是', '男角', '，', '坤角', '另成', '一班', '，', '称为', '“', '髦', '儿戏', '”', '，', '惟有', '“', '水路', '班子', '”', '男女', '合演', '，', '其中', '有', '一班', '叫', '“', '福', '和', '”', '，', '当家的', '小旦', '叫', '灵芝草', '，', '色艺', '双全', '，', '德馨', '听', '幕友', '谈过', '这个', '坤伶', '，', '久思', '一见', '，', '如今', '到', '了', '杭州', '，', '岂肯', '错过机会', '，', '已派', '亲信', '家人', '去', '找', '班主', '，', '看', '哪一天', '能', '把', '灵芝草', '接', '了', '来', '，', '听', '她', '清唱', '。']",胡雪岩全集（高阳）.txt
Ns,Nh,"(12, 13)","(18, 19)",阜康,吴,"['莲珠', '停', '了', '一下', '，', '直截了当', '地说', '：', '“', '你', '如果', '觉得', '阜康', '的', '事', '不要紧', '，', '有', '吴', '知府', '去', '了', '就', '能', '料理', '得', '下来', '，', '你', '可以', '躲懒', '，', '不然', '，', '你', '就', '得', '亲自', '去一趟', '，', '那样', '，', '就', '阜康', '倒', '了', '，', '你', '做', '朋友', '的', '力量', '尽到', '了', '，', '胡雪岩', '也', '不会', '怪', '你', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(0, 1)","(7, 8)",阿福,德馨,"['阿福', '磕', '一个头', '站', '起身', '来', '，', '德馨', '把', '他', '叫住', '了', '，', '“', '别', '走', '！', '”']",胡雪岩全集（高阳）.txt
Ns,Nh,"(3, 4)","(4, 5)",天津,侯家浚,"['莲珠', '虽', '是', '天津', '侯家浚', '的', '青楼', '出身', '，', '但', '剖析', '事理', '，', '着实', '精到', '，', '德馨', '不能', '不服', '，', '当下', '说道', '：', '“', '好', '在', '事情', '已经', '过去', '了', '，', '不必', '再', '提', '。', '”']",胡雪岩全集（高阳）.txt
Ns,Nh,"(0, 1)","(2, 3)",杭州府,吴云,"['杭州府', '知府', '吴云', '，', '一名', '吴世荣', '，', '到任', '才', '一个多月', '，', '对于', '杭州', '的', '情形', '还', '不', '十分', '熟悉', '。']",胡雪岩全集（高阳）.txt
Ns,Nh,"(0, 1)","(5, 6)",杭州府,吴世荣,"['杭州府', '知府', '吴云', '，', '一名', '吴世荣', '，', '到任', '才', '一个多月', '，', '对于', '杭州', '的', '情形', '还', '不', '十分', '熟悉', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(2, 3)","(5, 6)",吴云,吴世荣,"['杭州府', '知府', '吴云', '，', '一名', '吴世荣', '，', '到任', '才', '一个多月', '，', '对于', '杭州', '的', '情形', '还', '不', '十分', '熟悉', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(5, 6)","(12, 13)",吴世荣,杭州,"['杭州府', '知府', '吴云', '，', '一名', '吴世荣', '，', '到任', '才', '一个多月', '，', '对于', '杭州', '的', '情形', '还', '不', '十分', '熟悉', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(0, 1)","(6, 7)",德馨,阜康,"['德馨', '邀', '他', '一起', '去', '为', '阜康', '纾', '困', '，', '觉得', '有', '几句话', '，', '必须', '先', '要', '交代', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(0, 1)","(5, 6)",吴世荣,浙江,"['吴世荣', '是', '听说', '有', '一个', '浙江', '学政', '，', '赋性', '刻薄', '，', '戏侮', '士子', '，', '孝试', '时怕', '彼此', '交头接耳', '，', '通同作弊', '，', '下令', '每人', '额上', '贴', '一张', '长', '纸条', '，', '一端', '黏在', '桌上', '，', '出', '了', '个', '试帖', '诗题', '是', '：', '“', '万', '马', '无声', '听', '号令', '，', '得', '瘏', '字', '。', '”']",胡雪岩全集（高阳）.txt
Nh,Ns,"(1, 2)","(4, 5)",胡雪岩,杭州,"['“', '胡雪岩', '其人', '在', '杭州', '光复', '之初', '，', '对', '地方', '上', '有', '过', '大', '功德', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(0, 1)","(3, 4)",洪杨,杭州,"['洪杨', '之役', '，', '杭州', '受灾', '最重', '，', '可是', '复原', '得', '最快', '，', '这', '都', '是', '胡雪岩', '之功', '。', '”']",胡雪岩全集（高阳）.txt
Nh,Nh,"(23, 24)","(28, 29)",胡雪岩,吴世荣,"['既', '是', '靠', '胡雪岩', '养家活口', '，', '当然', '站', '在', '他', '这', '一边', '，', '而', '更', '要紧', '的', '一种', '关系', '是', '，', '决不', '愿见', '胡雪岩', '的', '事业', '倒闭', '，', '吴世荣', '恍然', '有悟', '，', '连边', '点头', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(0, 1)","(2, 3)",德馨,吴世荣,"['德馨', '认为', '吴世荣', '很', '开窍', '，', '便用', '嘉许', '的', '语气', '说', '：', '“', '世荣兄', '目光如炬', '，', '明察秋毫', '，', '兄弟', '不胜', '佩服', '之', '至', '。', '”']",胡雪岩全集（高阳）.txt
Nh,Nh,"(0, 1)","(3, 4)",吴世荣,德馨,"['吴世荣', '心想', '，', '德馨', '真是', '个', '装傻', '卖', '乘', '的', '老狐狸', '！']",胡雪岩全集（高阳）.txt
Ns,Ns,"(18, 19)","(25, 28)",杭州府,清和坊阜康钱庄,"['有', '此', '承诺', '吴世荣', '才', '比较', '放心', '，', '于是', '起身', '告辞', '，', '同时', '约', '好', '，', '他', '先回', '杭州府', '，', '摆齐', '“', '导子', '”', '先到', '清和坊', '阜康', '钱庄', '前面', '“', '伺候', '”', '，', '德馨', '随后', '动身', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(25, 28)","(33, 34)",清和坊阜康钱庄,德馨,"['有', '此', '承诺', '吴世荣', '才', '比较', '放心', '，', '于是', '起身', '告辞', '，', '同时', '约', '好', '，', '他', '先回', '杭州府', '，', '摆齐', '“', '导子', '”', '先到', '清和坊', '阜康', '钱庄', '前面', '“', '伺候', '”', '，', '德馨', '随后', '动身', '。']",胡雪岩全集（高阳）.txt
Ns,Nh,"(40, 41)","(42, 43)",杭州府,仁和,"['两人拟', '好', '辰光', '，', '先后', '来到', '阜康', '，', '人群', '恰如', '潮汐', '之有', '“', '子午', '潮', '”', '，', '日中甫', '过', '，', '上午', '来', '的', '未见分晓', '，', '坚持', '不去', '，', '得到', '信息', '的', '，', '在家', '吃', '罢', '午饭', '，', '纷纷', '赶到', '，', '杭州府', '与', '仁和', '、', '钱塘', '两县', '的', '差役', '，', '看看', '无从', '措手', '，', '都', '找', '相熟', '的', '店家', '吃', '茶', '歇脚', '，', '及至', '听得', '鸣锣喝道', '之声', '，', '听说', '吴', '知府', '到', '了', '，', '随后', '德藩', '台', '也', '要', '来', '，', '自然', '不能', '躲懒', '，', '好', '在', '经过', '休息', '，', '精神', '养足', '，', '一个个', '挺胸凸肚', '，', '迎风', '乱挥', '皮鞭', '，', '一阵阵', '呼呼', '作响', '，', '即时', '在', '人潮', '中', '开出', '一条', '路来', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(40, 41)","(44, 46)",杭州府,钱塘两县,"['两人拟', '好', '辰光', '，', '先后', '来到', '阜康', '，', '人群', '恰如', '潮汐', '之有', '“', '子午', '潮', '”', '，', '日中甫', '过', '，', '上午', '来', '的', '未见分晓', '，', '坚持', '不去', '，', '得到', '信息', '的', '，', '在家', '吃', '罢', '午饭', '，', '纷纷', '赶到', '，', '杭州府', '与', '仁和', '、', '钱塘', '两县', '的', '差役', '，', '看看', '无从', '措手', '，', '都', '找', '相熟', '的', '店家', '吃', '茶', '歇脚', '，', '及至', '听得', '鸣锣喝道', '之声', '，', '听说', '吴', '知府', '到', '了', '，', '随后', '德藩', '台', '也', '要', '来', '，', '自然', '不能', '躲懒', '，', '好', '在', '经过', '休息', '，', '精神', '养足', '，', '一个个', '挺胸凸肚', '，', '迎风', '乱挥', '皮鞭', '，', '一阵阵', '呼呼', '作响', '，', '即时', '在', '人潮', '中', '开出', '一条', '路来', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(42, 43)","(44, 46)",仁和,钱塘两县,"['两人拟', '好', '辰光', '，', '先后', '来到', '阜康', '，', '人群', '恰如', '潮汐', '之有', '“', '子午', '潮', '”', '，', '日中甫', '过', '，', '上午', '来', '的', '未见分晓', '，', '坚持', '不去', '，', '得到', '信息', '的', '，', '在家', '吃', '罢', '午饭', '，', '纷纷', '赶到', '，', '杭州府', '与', '仁和', '、', '钱塘', '两县', '的', '差役', '，', '看看', '无从', '措手', '，', '都', '找', '相熟', '的', '店家', '吃', '茶', '歇脚', '，', '及至', '听得', '鸣锣喝道', '之声', '，', '听说', '吴', '知府', '到', '了', '，', '随后', '德藩', '台', '也', '要', '来', '，', '自然', '不能', '躲懒', '，', '好', '在', '经过', '休息', '，', '精神', '养足', '，', '一个个', '挺胸凸肚', '，', '迎风', '乱挥', '皮鞭', '，', '一阵阵', '呼呼', '作响', '，', '即时', '在', '人潮', '中', '开出', '一条', '路来', '。']",胡雪岩全集（高阳）.txt
